id,name,protein,fat,carbohydrate,vitaminA,vitaminB1,vitaminB2,vitaminB3,vitaminB5,vitaminB6,vitaminB12,vitaminC,vitaminD,vitaminK
1781,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　植物性脂肪　　,0.043,0.248,0.018,0.03,0,0.0003,0,0.0003,0,0,Tr,0,0.01
1782,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　粉末状　乳脂肪　　,0.077,0.276,0.601,3.2,0.0002,0.0065,0.001,0.0025,0.0003,0.002,0,0.002,0.06
1783,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　粉末状　植物性脂肪　　,0.028,0.383,0.531,0,0,0.0001,0,0,0,0,0,0,0
1784,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　全脂無糖　　,0.036,0.03,0.049,0.33,0.0004,0.0014,0.001,0.0049,0.0004,0.001,0.01,0,0.01
1785,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　低脂肪無糖　　,0.037,0.01,0.052,-,0.0004,0.0019,0.001,0.0041,0.0004,0.001,0.02,0,0
1786,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　無脂肪無糖　　,0.04,0.003,0.057,0.03,0.0004,0.0017,0.001,0.0035,0.0004,0.002,0.01,0,0
1787,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　脱脂加糖　　,0.043,0.002,0.119,0,0.0003,0.0015,0.001,0.0044,0.0002,0.003,Tr,Tr,Tr
1788,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　ドリンクタイプ　加糖　,0.029,0.005,0.122,0.05,0.0001,0.0012,0.001,0.003,0.0003,0.002,Tr,Tr,Tr
1789,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　乳製品　　,0.011,0.001,0.164,0,0.0001,0.0005,Tr,0.0011,Tr,Tr,Tr,0,Tr
1790,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　殺菌乳製品　　,0.015,0.001,0.526,0,0.0002,0.0008,0.001,0.0009,Tr,Tr,0,Tr,Tr
1791,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　非乳製品　　,0.004,0,0.14,0,Tr,Tr,Tr,0.0004,Tr,Tr,0,Tr,Tr
1792,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　エダム　　,0.289,0.25,0.014,2.5,0.0004,0.0042,0.001,0.0017,0.0006,0.028,0,0.002,0.14
1793,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　エメンタール　　,0.273,0.336,0.016,2.2,0.0002,0.0048,0.001,0.0072,0.0007,0.01,0,0.001,0.08
1794,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　カテージ　　,0.133,0.045,0.019,0.37,0.0002,0.0015,0.001,0.0048,0.0003,0.01,0,0,0.02
1795,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　カマンベール　　,0.191,0.247,0.009,2.4,0.0003,0.0048,0.007,0.0049,0.0008,0.013,0,0.002,0.01
1796,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　クリーム　　,0.082,0.33,0.023,2.5,0.0003,0.0022,0.001,0.0042,0.0003,0.001,0,0.002,0.12
1797,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　ゴーダ　　,0.258,0.29,0.014,2.7,0.0003,0.0033,0.001,0.0032,0.0005,0.019,0,0,0.12
1798,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　チェダー　　,0.257,0.338,0.014,3.3,0.0004,0.0045,0.001,0.0043,0.0007,0.019,0,0,0.12
1799,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　パルメザン　　,0.44,0.308,0.019,2.4,0.0005,0.0068,0.001,0.005,0.0005,0.025,0,0.002,0.15
1800,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　ブルー　　,0.188,0.29,0.01,2.8,0.0003,0.0042,0.008,0.0122,0.0015,0.011,0,0.003,0.11
1801,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　マスカルポーネ　　,0.044,0.282,0.043,3.9,0.0003,0.0017,0.001,0.0031,0.0003,0.002,0,0.002,0.1
1802,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　モッツァレラ　　,0.184,0.199,0.042,-,0.0001,0.0019,Tr,0.0006,0.0002,0.016,-,0.002,0.06
1803,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　やぎ　　,0.206,0.217,0.027,2.9,0.0009,0.0088,0.014,0.0116,0.0023,0.003,-,0.003,0.1
1804,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　リコッタ　　,0.071,0.115,0.067,-,0.0004,0.0021,0.001,0.0052,0.0006,0.002,-,0,0.03
1805,＜牛乳及び乳製品＞（チーズ類）　プロセスチーズ　　　,0.227,0.26,0.013,2.6,0.0003,0.0038,0.001,0.0014,0.0001,0.032,0,Tr,0.02
1806,＜牛乳及び乳製品＞（チーズ類）　チーズスプレッド　　　,0.159,0.257,0.006,1.9,0.0002,0.0035,Tr,0.0016,0.0003,0.005,0,0.003,0.06
1807,＜牛乳及び乳製品＞（アイスクリーム類）　アイスクリーム　高脂肪　　,0.035,0.12,0.224,1,0.0006,0.0018,0.001,0.0072,0.0003,0.004,Tr,0.001,0.05
1808,＜牛乳及び乳製品＞（アイスクリーム類）　アイスクリーム　普通脂肪　　,0.039,0.08,0.232,0.58,0.0006,0.002,0.001,0.005,0.0002,0.002,Tr,0.001,0.03
1809,＜牛乳及び乳製品＞（アイスクリーム類）　アイスミルク　　　,0.034,0.064,0.239,0.22,0.0003,0.0014,0.001,0.0043,0.0002,0.003,Tr,0.001,0.01
1810,＜牛乳及び乳製品＞（アイスクリーム類）　ラクトアイス　普通脂肪　　,0.031,0.136,0.222,0.1,0.0003,0.0015,0.004,0.0051,0.0001,0.002,Tr,Tr,0.01
1811,＜牛乳及び乳製品＞（アイスクリーム類）　ラクトアイス　低脂肪　　,0.018,0.02,0.206,0,0.0002,0.0012,Tr,0.0015,0.0001,0.001,0,Tr,0.01
1812,＜牛乳及び乳製品＞（アイスクリーム類）　ソフトクリーム　　　,0.038,0.056,0.201,0.18,0.0005,0.0022,0.001,0.0058,0.0001,0.002,0,0.001,0.02
1813,＜牛乳及び乳製品＞（その他）　カゼイン　　　,0.862,0.015,0,(Tr),Tr,Tr,Tr,0.0017,0.0001,0.023,0,Tr,Tr
1814,＜牛乳及び乳製品＞（その他）　シャーベット　　　,0.009,0.01,0.287,0,0.0004,0.0005,0.002,0.0004,Tr,Tr,0,Tr,0.01
1815,＜牛乳及び乳製品＞（その他）　チーズホエーパウダー　　　,0.125,0.012,0.77,0.12,0.0022,0.0235,0.014,0.0595,0.0025,0.034,0.03,Tr,Tr
1816,＜その他＞人乳　　　　,0.011,0.035,0.072,0.46,0.0001,0.0003,0.002,0.005,Tr,Tr,0.05,0.003,0.01
1817,＜その他＞やぎ乳　　　　,0.031,0.036,0.045,0.36,0.0004,0.0014,0.003,0.0039,0.0004,0,0.01,0,0.02
1818,（植物油脂類）　あまに油　,0,1,0,0.01,0,0,0,-,-,-,0,0,0.11
1819,（植物油脂類）　えごま油　,0,1,0,0.02,0,0,0,-,-,-,0,0,0.05
1820,（植物油脂類）　オリーブ油　　　,0,1,0,0.15,0,0,0,0,0,0,0,0,0.42
1821,（植物油脂類）　ごま油　　　,0,1,0,0,0,0,0.001,0,0,0,0,0,0.05
1822,（植物油脂類）　米ぬか油　　　,0,1,0,0,0,0,0,0,0,0,0,0,0.36
1823,（植物油脂類）　サフラワー油　ハイオレイック　,0,1,0,0,0,0,0,0,0,0,0,0,0.1
1824,（植物油脂類）　サフラワー油　ハイリノール　,0,1,0,0,0,0,0,0,0,0,0,0,0.1
1825,（植物油脂類）　大豆油　　　,0,1,0,0,0,0,0,0,0,0,0,0,2.1
1826,（植物油脂類）　調合油　　　,0,1,0,0,0,0,0,0,0,0,0,0,1.7
1827,（植物油脂類）　とうもろこし油　　　,0,1,0,0,0,0,0,0,0,0,0,0,0.05
1828,（植物油脂類）　なたね油　　　,0,1,0,0,0,0,0,0,0,0,0,0,1.2
1829,（植物油脂類）　パーム油　　　,0,1,0,0,0,0,0,0,0,0,0,0,0.04
1830,（植物油脂類）　パーム核油　　　,0,1,0,0,0,0,0,0,0,0,0,0,Tr
1831,（植物油脂類）　ひまわり油　ハイリノール　,0,1,0,0,0,0,0,0,0,0,0,0,0.11
1832,（植物油脂類）　ひまわり油  ミッドオレイック　　,0,1,0,0,0,0,0,0,0,0,0,0,0.11
1833,（植物油脂類）　ひまわり油　ハイオレイック　　,0,1,0,0,0,0,0,0,0,0,0,0,0.11
1834,（植物油脂類）　ぶどう油　　　,0,1,0,Tr,0,0,0,0,0,0,0,0,1.9
1835,（植物油脂類）　綿実油　　　,0,1,0,0,0,0,0,0,0,0,0,0,0.29
1836,（植物油脂類）　やし油　　　,0,1,0,0,0,0,0,0,0,0,0,0,Tr
1837,（植物油脂類）　落花生油　　　,0,1,0,0,0,0,0,0,0,0,0,0,0.04
1838,（動物脂類）　牛脂　　　,0.002,0.998,0,0.85,0,0,0,-,-,-,0,0,0.26
1839,（動物脂類）　ラード　　　,0,1,0,0,0,0,0,-,-,-,0,0.002,0.07
1840,（バター類）　有塩バター　　　,0.006,0.81,0.002,5.2,0.0001,0.0003,0,0.0006,Tr,0.001,0,0.006,0.17
1841,（バター類）　食塩不使用バター　　　,0.005,0.83,0.002,7.9,0,0.0003,Tr,0.0008,Tr,0.001,0,0.007,0.24
1842,（バター類）　発酵バター　　　,0.006,0.8,0.044,7.8,0,0.0002,0,0,0,0.001,0,0.007,0.3
1843,（マーガリン類）　ソフトタイプマーガリン　家庭用　,0.004,0.831,0.004,0.24,0.0001,0.0003,Tr,Tr,0,0,0,0.112,0.53
1844,（マーガリン類）　ソフトタイプマーガリン　業務用　,0.003,0.843,0.001,0.24,0.0001,0.0003,Tr,Tr,0,0,0,0.112,0.53
1845,（マーガリン類）　ファットスプレッド　　　,0.002,0.691,0,0.31,0.0002,0.0002,Tr,Tr,0,0,0,0.011,0.71
1846,（その他）　ショートニング　家庭用　　,0,0.999,0,0,0,0,0,0,0,0,0,0.001,0.06
1847,（その他）　ショートニング　業務用　製菓　　　,0,0.999,0,0,0,0,0,0,0,0,0,0.001,0.06
1848,（その他）　ショートニング　業務用　フライ　　　,0,0.999,0,0,0,0,0,0,0,0,0,0.001,0.06
1849,＜和生菓子・和半生菓子類＞甘納豆　あずき　　　,0.056,0.006,0.671,Tr,0.0001,0.0003,0.002,-,0.0009,-,0,-,0.07
1850,＜和生菓子・和半生菓子類＞甘納豆　いんげんまめ　　　,0.055,0.011,0.676,Tr,Tr,0.0004,0.002,-,0.0007,-,0.01,-,0.03
1851,＜和生菓子・和半生菓子類＞甘納豆　えんどう　　　,0.052,0.01,0.701,0.04,0.0002,0.0004,0.002,-,0.0004,-,Tr,-,0.07
1852,＜和生菓子・和半生菓子類＞今川焼　　　　,0.045,0.01,0.485,0.08,0.0003,0.0004,0.002,0.0022,0.0001,0.001,0,0.002,0.02
1853,＜和生菓子・和半生菓子類＞ういろう　　　　,0.011,0.002,0.441,0,0.0002,Tr,0.002,0.0011,0.0002,0,0,0,0
1854,＜和生菓子・和半生菓子類＞うぐいすもち　　　　,0.036,0.004,0.557,0,0.0002,0.0002,0.002,0.0016,0.0001,0,0,0,0.02
1855,＜和生菓子・和半生菓子類＞かしわもち　　　　,0.04,0.004,0.467,0,0.0003,0.0002,0.004,0.0021,0.0003,0,0,0,0.02
1856,＜和生菓子・和半生菓子類＞カステラ　　　　,0.062,0.046,0.632,0.47,0.0003,0.0042,0.002,0.0066,0.0003,0.003,0,Tr,0.04
1857,＜和生菓子・和半生菓子類＞かのこ　　　　,0.048,0.004,0.604,Tr,0.0001,0.0003,0.001,0.0002,0.0004,0,0,0,0.05
1858,＜和生菓子・和半生菓子類＞かるかん　　　　,0.021,0.003,0.547,Tr,0.0005,0.0001,0.003,0.0029,0.0004,0,0.01,0,0
1859,＜和生菓子・和半生菓子類＞きび団子　　　　,0.017,0.003,0.735,0,0.0002,0.0001,0.002,0.0022,0.0002,0,0,0,0
1860,＜和生菓子・和半生菓子類＞ぎゅうひ　　　　,0.013,0.002,0.625,0,0.0001,Tr,0.001,0,Tr,0,0,0,0
1861,＜和生菓子・和半生菓子類＞きりざんしょ　　　　,0.021,0.003,0.593,0,0.0003,0.0001,0.004,0.0022,0.0004,0,0,0,0
1862,＜和生菓子・和半生菓子類＞きんぎょく糖　　　　,Tr,Tr,0.72,0,0,0,0,0,0,0,0,0,0
1863,＜和生菓子・和半生菓子類＞きんつば　　　　,0.06,0.007,0.586,0,0.0003,0.0003,0.001,0.0021,0.0003,0,0,0,0.06
1864,＜和生菓子・和半生菓子類＞草もち　　　　,0.042,0.004,0.521,0.14,0.0003,0.0002,0.004,0.0021,0.0004,0,Tr,0,0.13
1865,＜和生菓子・和半生菓子類＞くし団子　あん　　　,0.038,0.004,0.455,0,0.0004,0.0001,0.005,0.0027,0.0005,0,0,0,0.01
1866,＜和生菓子・和半生菓子類＞くし団子　みたらし　　,0.031,0.004,0.452,0,0.0004,0.0002,0.007,0.0033,0.0006,Tr,0,0,0
1867,＜和生菓子・和半生菓子類＞くずもち　くずでん粉製品　　　,0.001,0.001,0.225,0,0,0,0,0,0,0,0,0,0
1868,＜和生菓子・和半生菓子類＞くずもち　小麦でん粉製品　,0.001,0.001,0.224,0,0,0,0,0,0,0,0,0,0
1869,＜和生菓子・和半生菓子類＞げっぺい　　　　,0.052,0.087,0.645,0,0.0006,0.0003,0.003,0.002,0.0003,0,0,0,0.02
1870,＜和生菓子・和半生菓子類＞五平もち　,0.03,0.005,0.41,0,0.0002,0.0002,0.003,0.0021,0.0002,0,0,0,0.01
1871,＜和生菓子・和半生菓子類＞桜もち　関東風　　　,0.045,0.004,0.543,0,0.0002,0.0002,0.001,0.001,Tr,0,0,0,0.02
1872,＜和生菓子・和半生菓子類＞桜もち　関西風　　　,0.034,0.002,0.461,0,0.0001,0.0001,0.001,0.0005,0.0001,0,0,0,0.02
1873,＜和生菓子・和半生菓子類＞笹だんご　　　　,0.039,0.005,0.547,0.28,0.0006,0.0002,0.004,0.0024,0.0004,0,Tr,-,0.22
1874,＜和生菓子・和半生菓子類＞大福もち　　　　,0.048,0.005,0.528,0,0.0003,0.0002,0.002,0.0025,0.0002,0,0,0,0.02
1875,＜和生菓子・和半生菓子類＞タルト（和菓子）　　　　,0.059,0.029,0.608,0.38,0.0003,0.0012,0.001,0.0045,0.0002,0.002,0.01,0.005,0.05
1876,＜和生菓子・和半生菓子類＞ちまき　　　　,0.013,0.002,0.364,0,0.0002,Tr,0.003,0.0014,0.0002,0,0,0,0
1877,＜和生菓子・和半生菓子類＞ちゃつう　　　　,0.062,0.041,0.665,Tr,0.0008,0.0005,0.004,0.001,0.0005,0,Tr,0,0.04
1878,＜和生菓子・和半生菓子類＞どら焼　　　　,0.066,0.025,0.587,0.28,0.0004,0.001,0.002,0.0046,0.0003,0.002,0,0.006,0.05
1879,＜和生菓子・和半生菓子類＞生八つ橋　あん入り　　　　,0.045,0.004,0.643,0,0.0002,0.0002,0.003,0.0018,0.0003,0,0,0,0.03
1880,＜和生菓子・和半生菓子類＞ねりきり　　　　,0.053,0.003,0.601,0,0.0001,0.0003,0.001,0.0004,0,0,0,0,0.04
1881,＜和生菓子・和半生菓子類＞まんじゅう　カステラまんじゅう　　　,0.066,0.016,0.634,0.15,0.0004,0.0007,0.002,0.0028,0.0001,0.001,0,0.003,0.04
1882,＜和生菓子・和半生菓子類＞まんじゅう　くずまんじゅう　　　,0.031,0.002,0.514,0,0.0001,0.0002,Tr,0.0002,0,0,0,0,0.02
1883,＜和生菓子・和半生菓子類＞まんじゅう　くりまんじゅう　　　,0.06,0.013,0.682,0.12,0.0003,0.0006,0.002,0.0024,0.0001,0.001,0,0.002,0.04
1884,＜和生菓子・和半生菓子類＞まんじゅう　とうまんじゅう　　　,0.062,0.021,0.634,0.23,0.0003,0.0009,0.001,0.0033,0.0002,0.001,0,0.005,0.04
1885,＜和生菓子・和半生菓子類＞まんじゅう　蒸しまんじゅう　　　,0.049,0.004,0.592,0,0.0003,0.0002,0.001,0.0011,Tr,0,0,0,0.03
1886,＜和生菓子・和半生菓子類＞まんじゅう　中華まんじゅう　あんまん　　,0.061,0.057,0.511,0,0.0008,0.0003,0.005,0.0026,0.0004,0,Tr,0,0.02
1887,＜和生菓子・和半生菓子類＞まんじゅう　中華まんじゅう　肉まん　　,0.1,0.051,0.435,0.03,0.0023,0.001,0.02,0.008,0.0016,0.001,0.07,0.001,0.09
1888,＜和生菓子・和半生菓子類＞もなか　　　　,0.048,0.004,0.656,0,0.0002,0.0002,0.001,0.0011,0.0001,0,0,0,0.03
1889,＜和生菓子・和半生菓子類＞ゆべし　　　　,0.024,0.035,0.712,Tr,0.0003,0.0002,0.004,0.002,0.0006,0,0.02,0,Tr
1890,＜和生菓子・和半生菓子類＞ようかん　練りようかん　　　,0.036,0.002,0.7,0,0.0001,0.0002,Tr,0.0003,0,0,0,0,0.03
1891,＜和生菓子・和半生菓子類＞ようかん　水ようかん　　　,0.026,0.001,0.4,0,Tr,0.0001,Tr,0.0002,0,0,0,0,0.02
1892,＜和生菓子・和半生菓子類＞ようかん　蒸しようかん　　　,0.044,0.003,0.554,0,0.0001,0.0002,0.001,0.0006,Tr,0,0,0,0.03
1893,＜和干菓子類＞あめ玉　　　　,0,0,0.975,0,0,0,0,0,0,0,0,0,0
1894,＜和干菓子類＞芋かりんとう　　　　,0.014,0.205,0.713,0.03,0.0013,0.0005,0.009,0.0103,0.003,0,0.33,0,0.35
1895,＜和干菓子類＞おこし　　　　,0.038,0.008,0.901,0,0.0002,0.0001,0.002,0.0012,0.0002,0,0,0,0.01
1896,＜和干菓子類＞おのろけ豆　　　　,0.117,0.135,0.698,Tr,0.0013,0.0004,0.054,0.0109,0.0021,0,0,0,0
1897,＜和干菓子類＞かりんとう　黒　　　,0.076,0.116,0.763,0,0.001,0.0005,0.01,0.0084,0.0021,0,0,Tr,0.18
1898,＜和干菓子類＞かりんとう　白　　　,0.097,0.112,0.762,0,0.0012,0.0005,0.011,0.0072,0.0007,0,0,Tr,0.17
1899,＜和干菓子類＞ごかぼう　　　　,0.107,0.064,0.716,0,0.0003,0.0006,0.006,0.0022,0.0009,0,Tr,0,0.07
1900,＜和干菓子類＞小麦粉せんべい　磯部せんべい　　　,0.043,0.008,0.893,0,0.0006,0.0002,0.003,0.0027,0.0002,0,0,0,0
1901,＜和干菓子類＞小麦粉せんべい　かわらせんべい　　　,0.075,0.035,0.84,0.45,0.0004,0.001,0.006,0.007,0.0004,-,0,-,-
1902,＜和干菓子類＞小麦粉せんべい　巻きせんべい　　　,0.043,0.014,0.903,0.12,0.0005,0.0005,0.002,0.0033,0.0002,0.001,0,0.002,0.01
1903,＜和干菓子類＞小麦粉せんべい　南部せんべい　ごま入り　　,0.112,0.108,0.723,Tr,0.0027,0.0008,0.015,0.0059,0.0014,0,0,0,0.01
1904,＜和干菓子類＞小麦粉せんべい　南部せんべい　落花生入り　　,0.117,0.096,0.738,0,0.0025,0.0005,0.035,0.0091,0.0011,0,0,0,Tr
1905,＜和干菓子類＞しおがま　　　　,0.027,0.003,0.854,0.43,0.0002,0.0002,0.002,0.0012,0.0002,0,0.01,0,0.33
1906,＜和干菓子類＞ひなあられ　関東風　　　,0.051,0.043,0.853,0,0.0006,0.0005,0.003,0.0008,0.0004,0,0,0,0.03
1907,＜和干菓子類＞ひなあられ　関西風　　　,0.077,0.031,0.846,0,0.0004,0.0008,0.003,0.0102,0.0009,Tr,0,0,0
1908,＜和干菓子類＞米菓　揚げせんべい　　　,0.057,0.175,0.712,0,0.0008,0.0002,0.012,0.0061,0.0011,0,0,0,0.28
1909,＜和干菓子類＞米菓　甘辛せんべい　　　,0.067,0.009,0.863,0,0.0009,0.0003,0.014,0.0069,0.0013,0,0,0,0
1910,＜和干菓子類＞米菓　あられ　　　,0.079,0.014,0.842,0,0.0009,0.0005,0.01,0.01,0.0009,Tr,0,0,0
1911,＜和干菓子類＞米菓　しょうゆせんべい　　　,0.078,0.01,0.831,0,0.0002,0.0003,0.006,0.0026,0.0005,0,0,-,0
1912,＜和干菓子類＞ボーロ　小粒　　　,0.025,0.022,0.904,0.29,0.0001,0.0009,Tr,0.0029,0.0002,0.002,0,0.006,0.03
1913,＜和干菓子類＞ボーロ　そばボーロ　　　,0.077,0.034,0.861,0.34,0.0012,0.0013,0.008,0.0074,0.0007,0.002,0,0.007,0.03
1914,＜和干菓子類＞松風　　　　,0.04,0.007,0.897,0,0.0005,0.0002,0.003,0.0026,0.0001,0,0,0,0
1915,＜和干菓子類＞みしま豆　　　　,0.124,0.087,0.756,Tr,0.0002,0.0008,0.007,0.0023,0.0011,0,Tr,0,0.09
1916,＜和干菓子類＞八つ橋　　　　,0.033,0.005,0.942,0,0.0004,0.0001,0.007,0.0036,0.0007,0,0,0,0
1917,＜和干菓子類＞らくがん　らくがん　　　,0.024,0.002,0.943,0,0.0001,Tr,0.001,0.0007,0.0001,0,0,0,0
1918,＜和干菓子類＞らくがん　麦らくがん　　　,0.047,0.018,0.904,0,0.0003,0.0004,0.027,0.0011,0.0003,0,0,0,0
1919,＜和干菓子類＞らくがん　もろこしらくがん　　　,0.073,0.003,0.893,0,0.0001,0.0001,0.003,0.0009,0.0001,0,0,0,0.01
1920,＜菓子パン類＞揚げパン　　　　,0.087,0.187,0.435,0.02,0.0018,0.0013,0.012,0.0032,0.0005,0.001,0,0,0
1921,＜菓子パン類＞あんパン　　　　,0.079,0.053,0.502,0.01,0.0006,0.0005,0.008,0.0035,0.0002,0,0,0,0.02
1922,＜菓子パン類＞あんパン　薄皮タイプ　,0.066,0.024,0.528,Tr,0.0004,0.0004,0.004,0.0027,0.0003,0,0,Tr,0.05
1923,＜菓子パン類＞カレーパン 皮及び具　,0.066,0.183,0.323,0.34,0.0011,0.0015,0.011,0.0026,0.0005,0.001,0,0,0.08
1924,＜菓子パン類＞カレーパン　皮のみ　,0.072,0.224,0.384,0.1,0.0011,0.0018,0.011,0.0026,0.0004,0.001,0,0,0.09
1925,＜菓子パン類＞カレーパン　具のみ　,0.053,0.093,0.188,0.87,0.0011,0.0007,0.011,0.0024,0.0007,0.001,0,0,0.05
1926,＜菓子パン類＞クリームパン　　　　,0.103,0.109,0.414,0.48,0.0009,0.0018,0.008,0.0087,0.0004,0.003,0,0.009,0.04
1927,＜菓子パン類＞クリームパン　薄皮タイプ　,0.066,0.08,0.323,0.66,0.0008,0.0014,0.005,0.009,0.0005,0.004,Tr,0.008,0.05
1928,＜菓子パン類＞ジャムパン　　　　,0.066,0.058,0.545,0.01,0.0007,0.0004,0.009,0.0042,0.0003,0,0.03,0,0
1929,＜菓子パン類＞チョココロネ　　　　,0.071,0.153,0.428,0.14,0.0008,0.0011,0.008,0.0059,0.0003,-,Tr,0.011,0.05
1930,＜菓子パン類＞チョコパン　薄皮タイプ　,0.055,0.187,0.395,0.21,0.0006,0.0014,0.005,0.0057,0.0003,-,Tr,0.017,0.08
1931,＜菓子パン類＞メロンパン　　　　,0.08,0.105,0.599,0.4,0.0009,0.001,0.01,0.0038,0.0005,0.001,0,0.002,0.03
1932,＜ケーキ・ペストリー類＞シュークリーム　　　　,0.06,0.113,0.256,1.2,0.0007,0.0019,0.001,0.0103,0.0006,0.006,0.01,0.011,0.08
1933,＜ケーキ・ペストリー類＞スポンジケーキ　　　　,0.081,0.056,0.538,0.5,0.0003,0.0012,0.002,0.0081,0.0002,0.001,0,0.002,0
1934,＜ケーキ・ペストリー類＞ショートケーキ 果実なし　　　　,0.071,0.138,0.436,0.82,0.0002,0.0011,0.002,0.0063,0.0002,0.001,0,0.002,0.02
1935,＜ケーキ・ペストリー類＞タルト（洋菓子）　　　　,0.042,0.132,0.314,1.1,0.0005,0.001,0.004,0.0053,0.0004,0.001,0.2,0.003,0.04
1936,＜ケーキ・ペストリー類＞チーズケーキ　ベイクドチーズケーキ　　　,0.085,0.212,0.233,1.8,0.0004,0.0024,0.001,0.0068,0.0004,0.003,0.02,0.006,0.1
1937,＜ケーキ・ペストリー類＞チーズケーキ　レアチーズケーキ　　　,0.058,0.28,0.221,2.1,0.0004,0.0015,0.002,0.0034,0.0003,-,0.02,-,-
1938,＜ケーキ・ペストリー類＞デニッシュペストリー　　　　,0.07,0.247,0.417,0.19,0.0012,0.0012,0.011,0.0055,0.0005,0.001,0,0.023,0.12
1939,＜ケーキ・ペストリー類＞ドーナッツ　イーストドーナッツ　　　,0.072,0.202,0.439,0.07,0.0009,0.0011,0.007,0.0057,0.0005,0.001,Tr,0.002,0.25
1940,＜ケーキ・ペストリー類＞ドーナッツ　ケーキドーナッツ　　　,0.072,0.117,0.602,0.38,0.0007,0.0013,0.003,0.0065,0.0004,0.002,0,0.007,0.09
1941,＜ケーキ・ペストリー類＞パイ　パイ皮　　　,0.077,0.337,0.252,0,0.0004,0.0001,0.005,0.0008,0.0003,0,0,0.004,0.17
1942,＜ケーキ・ペストリー類＞パイ　アップルパイ　　　,0.04,0.175,0.327,Tr,0.0002,0.0001,0.003,0.0006,0.0002,0,0.01,0.002,0.09
1943,＜ケーキ・ペストリー類＞パイ　ミートパイ　　　,0.099,0.299,0.22,0.66,0.0017,0.0006,0.016,0.0033,0.0011,0.001,0.01,0.004,0.16
1944,＜ケーキ・ペストリー類＞バターケーキ　　　　,0.058,0.254,0.479,1.8,0.0005,0.0013,0.002,0.0056,0.0003,0.003,0,0.01,0.08
1945,＜ケーキ・ペストリー類＞ホットケーキ　　　　,0.077,0.054,0.452,0.43,0.0008,0.0017,0.003,0.0072,0.0004,0.003,Tr,0.004,0.03
1946,＜ケーキ・ペストリー類＞ワッフル　カスタードクリーム入り　　　,0.073,0.079,0.381,0.78,0.0008,0.0019,0.003,0.01,0.0006,0.005,0.01,0.009,0.06
1947,＜ケーキ・ペストリー類＞ワッフル　ジャム入り　　　,0.048,0.042,0.573,0.3,0.0005,0.0011,0.003,0.0052,0.0004,0.002,0.05,0.005,0.02
1948,＜デザート菓子類＞カスタードプリン　　　　,0.055,0.05,0.147,0.78,0.0005,0.0026,Tr,0.0067,0.0004,0.004,0,Tr,0.04
1949,＜デザート菓子類＞牛乳寒天　　,0.011,0.013,0.122,0.13,0.0001,0.0005,Tr,0.0019,0.0001,0.001,Tr,0.001,0.01
1950,＜デザート菓子類＞ゼリー　オレンジ　　　,0.021,0.001,0.198,0.04,0.0007,0.0002,0.003,0.0022,0.0006,0,0.4,0,0
1951,＜デザート菓子類＞ゼリー　コーヒー　　　,0.016,0,0.104,0,0,Tr,0.006,Tr,0,0,0,0,0
1952,＜デザート菓子類＞ゼリー　ミルク　　　,0.043,0.037,0.144,0.37,0.0004,0.0015,0.001,0.0054,0.0003,0.003,0.01,0.003,0.02
1953,＜デザート菓子類＞ゼリー　ワイン　　　,0.017,0,0.133,0,0,Tr,0,0.0001,Tr,0,0,0,0
1954,＜デザート菓子類＞ババロア　　　　,0.056,0.128,0.2,1.1,0.0004,0.0014,0.001,0.0076,0.0004,0.005,Tr,0.008,0.07
1955,＜ビスケット類＞ウエハース　　　　,0.076,0.136,0.753,0.17,0.0003,0.0008,0.005,0.0024,0.0002,Tr,0,0,0.04
1956,＜ビスケット類＞ウエハース、クリーム入り　,0.059,0.22,0.694,0.13,0.0003,0.0006,0.004,0.0018,0.0002,Tr,0,Tr,0.04
