id,name,protein,fat,carbohydrate,vitaminA,vitaminB1,vitaminB2,vitaminB3,vitaminB5,vitaminB6,vitaminB12,vitaminC,vitaminD,vitaminK
543,むろあじ　,23.6,6.9,0.4,4,0.18,0.32,15.2,0.74,0.57,12.8,Tr,6,0
544,あなご　,17.3,9.3,Tr,500,0.05,0.14,3.2,0.86,0.1,2.3,2,0.4,Tr
545,あまご　　　,18.3,3.6,0.1,7,0.15,0.16,3.9,0.51,0.24,5.5,1,9,0
546,あまだい　　　,18.8,3.6,Tr,27,0.04,0.06,1.5,0.43,0.08,2.1,1,1,0
547,あゆ,17.8,7.9,0.6,55,0.15,0.14,3.5,1.22,0.28,2.6,2,8,0
548,アラスカめぬけ　　,17.2,3.4,0.1,20,0.04,0.05,1.1,0.24,0.07,1.6,Tr,3,0
549,あんこう　,13,0.2,0.3,13,0.04,0.16,1.7,0.21,0.11,1.2,1,1,0
550,いかなご　,17.2,5.5,0.1,200,0.19,0.81,4.6,0.77,0.15,11,1,21,0
551,いさき,17.2,5.7,0.1,41,0.06,0.12,4,0.77,0.31,5.8,Tr,15,0
552,いしだい　,19.5,7.8,Tr,39,0.15,0.15,4.9,0.31,0.34,1.3,Tr,3,0
553,いとよりだい　,18.1,1.7,0.1,28,0.04,0.08,2.3,0.5,0.27,3,2,11,Tr
554,いぼだい　,16.4,8.5,Tr,95,0.04,0.19,4.7,0.57,0.29,2.7,1,2,0
555,うるめいわし,21.3,4.8,0.3,130,0.08,0.36,8,1.25,0.55,14.2,1,9,0
556,かたくちいわし　,18.2,12.1,0.3,11,0.03,0.16,9.7,1.07,0.58,13.9,1,4,0
557,まいわし　,19.2,9.2,0.2,8,0.03,0.39,7.2,1.14,0.49,15.7,0,32,1
558,めざし　,18.2,18.9,0.5,77,0.01,0.21,10.3,1.27,0.37,14.6,Tr,11,0
559,しらす,15,1.3,0.1,110,0.02,0.07,3.7,0.51,0.17,4.2,5,6.7,Tr
560,たたみいわし　　　,75.1,5.6,0.7,410,0.15,0.33,8.2,2.95,0.27,15.6,0,50,0
561,缶詰　トマト漬　　,17.5,10.8,1.3,12,0.01,0.25,6.3,0.68,0.27,10.2,0,20,0
562,缶詰　油漬　　,20.3,30.7,0.3,25,0.08,0.32,7.8,0.81,0.34,18,0,7,0
563,缶詰　かば焼　　,16.2,15.6,9.3,32,0.01,0.24,6.2,0.74,0.24,12,0,17,0
564,缶詰　アンチョビ　　,24.2,6.8,0.1,4,0,0.31,4.1,0.48,0.21,14.5,0,1.7,-
565,いわな　,19,3.6,0.1,5,0.09,0.12,3.4,0.68,0.21,4.2,1,5,0
566,うぐい　,20.1,1.5,0.2,41,0.03,0.11,3.5,1.11,0.16,8.5,Tr,19,0
567,うなぎ　　,17.1,19.3,0.3,2400,0.37,0.48,3,2.17,0.13,3.5,2,18,0
568,うまづらはぎ　,18.2,0.3,Tr,0,0.01,0.13,3.7,0.5,0.4,1.4,Tr,8,0
569,えい,19.1,0.3,0.1,2,0.05,0.12,2.5,0.55,0.25,3.7,1,3,0
570,えそ,20.1,0.8,0.1,0,0.07,0.1,3.3,0.51,0.24,1.7,2,1,0
571,おいかわ　,19.2,5.8,0.1,10,0.01,0.16,4,1.02,0.21,11.3,2,10,0
572,おおさが　　,16.3,8,0.1,85,0.01,0.03,1,0.21,0.05,3.3,1,3,0
573,おこぜ,19.6,0.2,0.2,2,0.01,0.12,2.4,0.51,0.08,0.6,0,1,0
574,おひょう　,19.9,1.7,0.1,13,0.09,0.07,7.1,0.47,0.41,2.1,Tr,3,0
575,かさご　,19.3,0.3,0.1,3,0.03,0.06,1.8,0.47,0.06,1.2,1,2,0
576,かじか　,15,5,0.2,180,0.07,0.38,1.5,0.54,0.08,28.2,1,3,1
577,くろかじき,22.9,0.2,0.1,2,0.05,0.06,13.5,0.29,0.44,1.5,1,38,0
578,まかじき,23.1,1.8,0.1,8,0.09,0.07,10.4,1.25,0.44,4.3,2,12,0
579,めかじき,19.2,7.6,0.1,61,0.06,0.09,7.6,0.39,0.37,1.9,1,8.8,1
580,かつお,25.8,0.5,0.1,5,0.13,0.17,19,0.7,0.76,8.4,Tr,4,0
581,そうだがつお　,25.7,2.8,0.3,9,0.17,0.29,16.2,1.29,0.54,12.4,Tr,22,0
582,なまり　　,29.8,0.7,0.4,(Tr),0.19,0.18,16.3,0.58,0.46,20.5,0,4,0
583,なまり節　　,38,1.1,0.5,(Tr),0.4,0.25,35,0.7,0.36,10.6,0,21,0
584,かつお節　　,77.1,2.9,0.8,(Tr),0.55,0.35,45,0.82,0.53,14.8,0,6,0
585,削り節　　,75.7,3.2,0.4,24,0.38,0.57,37.4,0.97,0.53,21.9,Tr,4,0
586,削り節つくだ煮　　,19.5,3.3,32.3,(Tr),0.13,0.1,12,0.57,0.19,5.3,0,6,0
587,角煮　　,31,1.6,21.4,(Tr),0.15,0.12,17,0.42,0.21,4,0,5,0
588,塩辛　　,12,1.5,Tr,90,0.1,0.25,1.7,0.43,0.05,4.5,0,120,2
589,缶詰　味付け　フレーク　　,18.4,2.7,10.7,(Tr),0.14,0.13,15,0.37,0.29,8.3,0,9,0
590,缶詰　油漬　フレーク　　,18.8,24.2,0.1,(Tr),0.12,0.11,15,0.24,0.4,2.8,0,4,0
591,かます　,18.9,7.2,0.1,12,0.03,0.14,4.5,0.47,0.31,2.3,Tr,11,0
592,まがれい,19.6,1.3,0.1,5,0.03,0.35,2.5,0.66,0.15,3.1,1,13,0
593,まこがれい　　,18,1.8,0.1,6,0.12,0.32,3.1,0.67,0.21,1.8,1,6.7,0
594,子持ちがれい,19.9,6.2,0.1,12,0.19,0.2,2.4,2.41,0.15,4.3,4,4,Tr
595,干しかれい　　　,20.2,3.4,Tr,2,0.25,0.1,5.1,0.71,0.11,1.6,1,1,0
596,かわはぎ　,18.8,0.1,Tr,2,0.02,0.07,3,0.17,0.45,1.3,Tr,43,0
597,かんぱち　,21,4.2,0.1,4,0.15,0.16,8,0.52,0.32,5.3,Tr,4,0
598,きす　,18.5,0.2,0,1,0.09,0.03,2.7,0.18,0.22,2.2,1,0.7,-
599,きちじ　,13.6,21.7,Tr,65,0.03,0.07,0.8,0.2,0.04,1,2,4,0
600,きびなご　,18.8,1.4,0.1,0,0.02,0.25,6.2,0.87,0.44,8.3,3,10,Tr
601,キャビア　　,26.2,17.1,1.1,60,0.01,1.31,0.6,2.38,0.24,18.7,4,1,0
602,キングクリップ　,18.2,0.1,Tr,5,0.03,0.07,1.5,0.42,0.09,1.3,1,Tr,0
603,ぎんだら　　,13.6,18.6,Tr,1500,0.05,0.1,1.7,0.21,0.09,2.8,Tr,3.5,1
604,きんめだい　,17.8,9,0.1,63,0.03,0.05,2.7,0.23,0.28,1.1,1,2,0
605,ぐち,18,0.8,Tr,5,0.04,0.28,2.8,0.46,0.18,2.5,Tr,2.9,0
606,こい　　　,17.7,10.2,0.2,4,0.46,0.18,3.3,1.48,0.13,10,Tr,14,0
607,まごち,22.5,0.5,0.2,1,0.07,0.17,4.5,0.38,0.34,1.7,1,1,0
608,めごち,17.5,0.1,0.1,2,0.02,0.08,2.4,0.16,0.14,3,Tr,11,0
609,このしろ　,19,8.3,0.4,(Tr),Tr,0.17,2.1,1.13,0.33,10.2,0,9,0
610,からふとます　,21.7,6.6,0.1,13,0.25,0.18,8,1.3,0.49,4.6,1,22,0
611,ぎんざけ　,19.6,12.8,0.3,36,0.15,0.14,5.3,1.37,0.32,5.2,1,15,0
612,さくらます　,20.9,7.7,0.1,63,0.11,0.14,8.8,0.97,0.52,7.6,1,10,0
613,しろさけ　,22.3,4.1,0.1,11,0.15,0.21,6.7,1.27,0.64,5.9,1,32,0
614,たいせいようさけ,20.1,16.1,0.1,17,0.22,0.09,7.4,1.73,0.46,8.9,1,10,0
615,にじます,21.4,14.2,0.1,57,0.17,0.1,6.8,1.78,0.45,5.2,2,10.6,-
616,べにざけ,22.5,4.5,0.1,27,0.26,0.15,6,1.23,0.41,9.4,Tr,33,0
617,ますのすけ,19.5,12.5,Tr,160,0.13,0.12,7.7,1.38,0.43,3.4,1,16,0
618,まさば,20.6,16.8,0.3,37,0.21,0.31,11.7,0.66,0.59,12.9,1,5.1,2
619,ごまさば　,23,5.1,0.3,8,0.17,0.28,14.6,0.72,0.65,12.6,Tr,4.3,4
620,たいせいようさば,17.2,26.8,0.4,44,0.14,0.35,6.5,0.72,0.35,8.1,1,10,0
621,塩さば　　,26.2,19.1,0.1,9,0.16,0.59,12,0.59,0.41,7.1,0,11,0
622,開き干し　　,18.7,28.5,0.2,9,0.13,0.59,8.5,0.63,0.42,10.6,0,12,0
623,しめさば　　,18.6,26.9,1.7,14,0.13,0.28,7.7,0.71,0.36,11.4,Tr,8,0
624,缶詰　水煮　　,20.9,10.7,0.2,(Tr),0.15,0.4,8,0.55,0.36,12,0,11,0
625,缶詰　みそ煮　　,16.3,13.9,6.6,42,0.04,0.37,5.9,0.5,0.3,9.6,0,5,0
626,缶詰　味付け　　,21.4,12.6,4,31,0.03,0.27,7.4,0.52,0.33,10.5,0,5,0
627,あぶらつのざめ,16.8,9.4,Tr,210,0.04,0.08,1,0.73,0.33,1.7,Tr,1,0
628,よしきりざめ,18.9,0.6,Tr,9,0.11,0.11,0.9,0.49,0.24,0.3,Tr,0,0
629,ふかひれ　　　,83.9,1.6,Tr,0,Tr,Tr,0.5,0.24,0.02,0.9,0,1,0
630,さより　　,19.6,1.3,Tr,(Tr),Tr,0.12,5.2,0.44,0.33,5.5,2,3,0
631,さわら　,20.1,9.7,0.1,12,0.09,0.35,9.5,1.16,0.4,5.3,Tr,7,0
632,さんま　　,17.6,23.6,0.1,16,0.01,0.27,7.1,0.7,0.51,15.4,Tr,14.9,1
633,しいら　　,21.3,1.9,Tr,8,0.2,0.15,9,0.36,0.46,2.6,1,5,0
634,ししゃも　,21,8.1,0.2,100,0.02,0.25,1.7,1.95,0.07,7.5,1,0.6,1
635,からふとししゃも　,15.6,11.6,0.5,120,Tr,0.31,1.5,1.2,0.08,8.7,1,0.4,Tr
636,したびらめ,19.2,1.6,Tr,30,0.06,0.14,3.3,0.26,0.2,2.6,1,2,0
637,しまあじ　　,21.9,8,0.1,10,0.25,0.15,8.3,0.88,0.52,3.2,Tr,18,0
638,しらうお　,13.6,2,0.1,50,0.08,0.1,1.8,0.94,0.12,3.3,4,1,0
639,シルバー　　,18.6,7.9,Tr,100,0.08,0.18,7.6,0.48,0.5,1.8,0,3,0
640,すずき　,19.8,4.2,Tr,180,0.02,0.2,3.9,0.93,0.27,2,3,10,0
641,きだい,18.6,3.1,0.2,50,0.03,0.04,2.8,0.38,0.2,3.2,1,4,0
642,くろだい,20.4,6.7,0.3,12,0.12,0.3,5.5,0.62,0.42,3.7,3,4,0
643,ちだい,19.4,2.4,0.1,21,0.03,0.1,4.7,0.49,0.33,3,2,2,0
644,まだい,20.9,9.4,0.1,11,0.32,0.08,5.6,1.34,0.4,1.5,3,7,-
645,たかさご　　,20.2,1.5,0.1,7,0.03,0.07,4.3,0.46,0.2,4.4,Tr,2,0
646,たかべ　,18.7,9,Tr,16,0.06,0.18,3.7,0.48,0.23,2,1,4,0
647,たちうお　　,16.5,20.9,Tr,52,0.01,0.07,3.9,0.56,0.2,0.9,1,14,0
648,すけとうだら　,17.4,0.3,0,10,0.05,0.11,1.4,0.2,0.09,2.9,1,0.5,0
649,まだら　,17.6,0.2,0.1,10,0.1,0.1,1.4,0.44,0.07,1.3,Tr,1,0
650,まだら　しらこ　　,13.4,0.8,0.2,8,0.24,0.13,1.5,0.68,0.01,3.1,2,2,0
651,まだら　塩だら　　,15.2,0.1,Tr,(Tr),0.13,0.2,2,0.26,0.11,1.4,Tr,3,0
652,まだら　干しだら　　,73.2,0.8,0.1,(Tr),0.2,0.3,4,1.37,0.34,8.6,0,6,0
653,まだら　でんぶ　　,25.5,1.1,41.5,(Tr),0.04,0.08,1.9,0.15,0.04,0.4,0,1,0
654,ちか　,19.5,0.6,Tr,4,0,0.14,2.7,0.71,0.19,5.4,Tr,1,0
655,どじょう　,16.1,1.2,Tr,15,0.09,1.09,4,0.66,0.1,8.5,1,4,1
656,とびうお,21,0.7,0.1,3,0.01,0.1,7.1,0.42,0.47,3.3,1,2,0
657,ナイルティラピア　,19.8,5.3,0.2,3,0.04,0.2,3.1,1.08,0.67,2.3,1,11,0
658,なまず　,18.4,8.6,Tr,71,0.33,0.1,1.8,0.81,0.16,2.3,0,4,0
659,にぎす　,18.7,1.2,0.1,75,0.12,0.26,3.5,0.77,0.15,3.4,1,Tr,0
660,にしん　　,17.4,15.1,0.1,18,0.01,0.23,4,1.06,0.42,17.4,Tr,22,0
661,にしん　身欠きにしん　　　,20.9,16.7,0.2,(Tr),0.01,0.03,4.7,1.24,0.21,12.6,0,50,0
662,にしん　開き干し　　　,18.5,19.7,0.2,(Tr),0.01,0.03,4.7,1.28,0.25,9,0,36,0
663,にしん　くん製　　　,23.1,22.1,Tr,(Tr),0.01,0.35,5,1.74,0.1,14.5,0,48,0
664,にしん　かずのこ,25.2,6.7,0.2,15,0.15,0.22,1.4,1.37,0.26,11.4,Tr,13,Tr
665,はぜ　,19.1,0.2,0.1,7,0.04,0.04,1.4,0.42,0.07,2.7,1,3,0
666,はたはた　,14.1,5.7,Tr,20,0.02,0.14,3,0.5,0.08,1.7,0,2,0
667,はたはた　生干し　,16.7,10.3,Tr,22,0.05,0.05,0.9,0.5,0.08,3.5,3,1,0
668,はまふえふき　　,20.5,0.3,0.1,8,0.15,0.07,6.4,0.4,0.3,3.7,Tr,11,0
669,はも,22.3,5.3,Tr,59,0.04,0.18,3.8,0.46,0.23,1.9,1,5,0
670,ひらまさ,22.6,4.9,0.1,19,0.2,0.14,7.6,0.26,0.52,2.1,3,5,0
671,ひらめ,21.6,3.7,Tr,19,0.12,0.34,6.2,0.89,0.44,1.5,5,1.9,-
672,とらふぐ,19.3,0.3,0.2,3,0.06,0.21,5.9,0.36,0.45,1.9,Tr,4,0
673,まふぐ,18.9,0.4,Tr,7,0.04,0.17,7,0.23,0.5,3,0,6,0
674,ふな　　,18.2,2.5,0.1,12,0.55,0.14,2.3,0.69,0.11,5.5,1,4,0
675,ぶり,20.7,17.2,0.3,32,0.16,0.21,9,0.99,0.45,4.6,2,4,-
676,ほうぼう,19.6,4.2,Tr,9,0.09,0.15,5,0.82,0.44,2.2,3,3,0
677,ホキ　,17,1.3,Tr,43,0.03,0.16,1.3,0.42,0.07,0.7,0,1,0
678,ほっけ　　,17.3,4.4,0.1,25,0.09,0.17,2.5,1.16,0.17,10.7,1,3,0
679,塩ほっけ　　　,18.1,4.9,0.1,20,0.1,0.27,2.9,0.79,0.18,7.3,Tr,3,0
680,ぼら　　,19.2,5,0.1,8,0.16,0.26,4.5,0.66,0.43,4.7,1,10,0
681,ぼら　からすみ　　　,40.4,28.9,0.3,350,0.01,0.93,2.7,5.17,0.26,28.4,10,33,7
682,ほんもろこ,17.5,4.1,0.1,250,0.03,0.2,2.5,0.73,0.13,9,2,5,0
683,きはだ,24.3,0.4,Tr,2,0.15,0.09,17.5,0.36,0.64,5.8,0,6,0
684,くろまぐろ　赤身,26.4,1.4,0.1,83,0.1,0.05,14.2,0.41,0.85,1.3,2,5,Tr
685,くろまぐろ　脂身,20.1,27.5,0.1,270,0.04,0.07,9.8,0.47,0.82,1,4,18,0
686,びんなが,26,0.7,0.2,4,0.13,0.1,20.7,0.31,0.94,2.8,1,7,0
687,みなみまぐろ　赤身,21.6,0.1,0.1,6,0.03,0.05,11,0.3,1.08,2.2,Tr,4,0
688,みなみまぐろ　脂身,20.3,28.3,0.1,34,0.1,0.06,10.8,0.29,1,1.5,5,5,0
689,めじまぐろ,25.2,4.8,0.1,61,0.19,0.19,19.4,0.59,0.73,6.9,1,12,0
690,めばち,22.8,1.2,0.2,3,0.03,0.08,13.5,0.2,0.46,4.5,Tr,2,0
691,缶詰　水煮　フレーク　ライト　　,16,0.7,0.2,10,0.01,0.04,9.5,0.13,0.26,1.1,0,3,0
692,缶詰　水煮　フレーク　ホワイト　　,18.3,2.5,0.4,(Tr),0.07,0.03,11,0.13,0.15,1.4,0,2,0
693,缶詰　味付け　フレーク　　,19,2.3,9.9,(Tr),0.07,0.03,8,0.23,0.16,3.7,0,5,0
694,缶詰　油漬　フレーク　ライト　　,17.7,21.7,0.1,8,0.01,0.03,8.8,0.09,0.26,1.1,0,2,44
695,缶詰　油漬　フレーク　ホワイト　　,18.8,23.6,0.1,(Tr),0.05,0.13,12,0.12,0.15,2,0,4,-
696,マジェランあいなめ,13.3,22.9,0.1,1800,0.02,0.08,0.9,0.29,0.04,0.6,Tr,17,0
697,まながつお,17.1,10.9,Tr,90,0.22,0.13,3.6,1.37,0.3,1.4,1,5,0
698,みなみくろたち　,21.7,3,0.1,55,0.06,0.2,7.5,0.85,0.5,6.5,1,2,0
699,みなみだら　,16.4,0.3,Tr,6,0.03,0.27,1.7,0.44,0.09,1.6,0,7,0
700,むつ,16.7,12.6,Tr,8,0.03,0.16,2.4,0.31,0.1,1.9,Tr,4,0
701,めじな　,19.4,4.5,0.1,55,0.05,0.38,2.7,0.44,0.16,1.8,0,1,0
702,めばる　,18.1,3.5,Tr,11,0.07,0.17,1.6,0.37,0.11,1.5,2,1,0
703,メルルーサ　,17,0.6,Tr,5,0.09,0.04,1,0.32,0.07,0.8,Tr,1,0
704,やつめうなぎ　　,15.8,21.8,0.2,8200,0.25,0.85,3,1.18,0.2,4.9,2,3,0
705,干しやつめ　　　,50.3,31.2,0.5,1900,0.33,1.69,7,5.76,0.14,54.8,0,12,0
706,やまめ　　,18.4,4.3,0.3,15,0.15,0.16,3.8,1.48,0.22,6.6,3,8,0
707,わかさぎ　,14.4,1.7,0.1,99,0.01,0.14,1.6,0.51,0.17,7.9,1,2,Tr
708,あかがい　,13.5,0.3,3.5,35,0.2,0.2,2.5,1.02,0.1,59.2,2,0,1
709,あげまき　,8.1,0.6,2,27,0.3,0.14,1.3,0.37,0.04,59.4,1,1,0
710,あさり,6,0.3,0.4,4,0.02,0.16,1.4,0.39,0.04,52.4,1,0,Tr
711,あわび　　,12.7,0.3,4,1,0.1,0.09,1,1.9,0.02,0.4,1,0,23
712,いがい　　,10.3,1.4,3.2,34,0.01,0.37,1.4,0.63,0.02,10.3,5,0,Tr
713,いたやがい　　,10.8,0.8,1.5,6,0,0.2,1.4,0.24,0.07,13.1,Tr,0,0
714,エスカルゴ　水煮缶詰　　　,16.5,1,0.8,0,0,0.09,0,0,0,0.6,0,0,5
715,かき　　　　,6.6,1.4,4.7,22,0.04,0.14,1.4,0.59,0.08,28.1,3,0,0
716,さざえ　　,19.4,0.4,0.8,31,0.04,0.09,1.7,0.24,0.05,1.3,1,0,3
717,さるぼう　味付け缶詰　　　,15.9,2.2,12.9,8,0.01,0.07,1.6,0.19,0.04,24.9,0,0,0
718,しじみ,7.5,1.4,4.5,33,0.02,0.44,1.5,0.53,0.1,68.4,2,0.2,2
719,たいらがい　,21.8,0.2,1.5,Tr,0.01,0.09,1.5,0.51,0.06,-,2,0,0
720,たにし　　,13,1.1,3.6,95,0.11,0.32,2,0.52,0.05,17.8,Tr,0,1
721,つぶ,17.8,0.2,2.3,2,Tr,0.12,0.9,0.59,0.11,6.5,Tr,0,0
722,とこぶし,16,0.4,3,5,0.15,0.14,1.7,1.57,0.07,3.2,1,0,0
723,とりがい　,12.9,0.3,6.9,Tr,0.16,0.06,1.7,1.1,0.04,10.1,1,0,0
724,ばい　,16.3,0.6,3.1,1,0.03,0.14,1.3,1.02,0.11,4.3,2,0,0
725,ばかがい　,10.9,0.5,2.4,5,0.14,0.06,2.1,0.79,0.08,7.9,1,0,0
726,はまぐり,6.1,0.6,1.8,9,0.08,0.16,1.1,0.37,0.08,28.4,1,0,Tr
727,ほたてがい　　,13.5,0.9,1.5,23,0.05,0.29,1.7,0.66,0.07,11.4,3,0,1
728,ほっきがい　,11.1,1.1,3.8,7,0.01,0.16,1.9,0.2,0.12,47.5,2,0,0
729,みるがい　,18.3,0.4,0.3,Tr,Tr,0.14,2,0.64,0.05,9.1,1,0,0
730,あまえび,19.8,0.3,0.1,3,0.02,0.03,1.1,0.21,0.04,2.4,Tr,0,0
731,いせえび,20.9,0.4,Tr,0,0.01,0.03,2.1,0.41,0.14,0.3,1,0,0
732,くるまえび　,21.6,0.6,Tr,4,0.11,0.06,3.8,1.11,0.12,1.9,Tr,0,0
733,さくらえび　　,64.9,4,0.1,(Tr),0.17,0.15,5.5,1.16,0.21,11,0,0,0
734,大正えび,21.7,0.3,0.1,6,0.03,0.04,2.4,0.61,0.07,2.1,1,0,0
735,しばえび,18.7,0.4,0.1,4,0.02,0.06,2.2,0.38,0.1,1.1,2,0,0
736,バナメイエビ　,19.6,0.6,0.7,0,0.03,0.04,3.6,0.23,0.14,1.2,1,0,0
737,ラックタイガー,18.4,0.3,0.3,1,0.07,0.03,2.6,0.59,0.07,0.9,Tr,0,0
738,干しえび　　,48.6,2.8,0.3,14,0.1,0.19,4.3,0.72,0.19,10.5,0,0,0
739,つくだ煮　　,25.9,2.2,30.1,(Tr),0.14,0.11,5,0.65,0.08,6.3,0,0,0
740,がざみ,14.4,0.3,0.3,1,0.02,0.15,4.2,0.78,0.18,4.7,Tr,0,0
741,毛がに,15.8,0.5,0.2,(Tr),0.07,0.23,2.3,0.41,0.16,1.9,Tr,0,0
742,ずわいがに,13.9,0.4,0.1,(Tr),0.24,0.6,8,0.48,0.13,4.3,Tr,0,0
743,たらばがに,13,0.3,0.2,1,0.05,0.07,2.1,0.65,0.14,5.8,1,0,0
744,がん漬　　,8.4,0.4,5.4,Tr,0.1,0.5,2,0.26,0.07,2.2,0,0,1
745,あかいか,17.9,1.4,Tr,4,0.01,0.02,2.1,0.31,0.1,2.3,1,0,0
746,けんさきいか,17.5,1,0.1,7,0.01,0.02,2.5,0.28,0.11,2.5,2,0,0
747,こういか,14.9,0.3,0.1,5,0.03,0.05,1.3,0.52,0.06,1.4,1,0,0
748,するめいか,17.9,0.8,0.1,13,0.07,0.05,4,0.34,0.21,4.9,1,0.3,-
749,ほたるいか　,11.8,3.5,0.2,1500,0.19,0.27,2.6,1.09,0.15,14,5,0,Tr
750,やりいか　,17.6,1,0.4,8,0.04,0.03,3.5,0.27,0.1,1.1,2,0,0
751,するめ　　,69.2,4.3,0.4,22,0.1,0.1,14.1,1.57,0.34,12.3,0,0,0
752,さきいか　　,45.5,3.1,17.3,3,0.06,0.09,8.9,0.47,0.32,6.9,0,0,0
753,くん製　　,35.2,1.5,12.8,(Tr),0.1,0.15,9,0.17,0.1,5.3,0,0,0
754,切りいかあめ煮　　,22.7,4.7,46.1,(Tr),0.06,0.1,7,0.17,0.1,10,0,0,0
755,いかあられ　　,20,1.8,49.1,(Tr),0.07,0.1,7,0.31,0.14,3.3,0,0,0
756,塩辛　　,15.2,3.4,6.5,200,Tr,0.1,3.3,0.61,0.31,16.7,Tr,0,Tr
757,味付け缶詰　　,21.4,1.8,7.7,7,0.02,0.07,2.2,0.2,0.11,3.8,0,0,0
758,いいだこ,14.6,0.8,0.1,36,0.01,0.08,3.2,0.7,0.11,2,1,0,0
759,まだこ,16.4,0.7,0.1,5,0.03,0.09,2.2,0.24,0.07,1.3,Tr,0,Tr
760,あみ　つくだ煮　　　,19.1,1.8,35.1,170,0.13,0.21,1.8,0.78,0.08,7,0,0,7
761,あみ　塩辛　　　,12.9,1.1,0.8,65,0.07,0.07,1.8,0.61,0.09,2.7,0,0,0
762,うに　生うに　　　,16,4.8,3.3,58,0.1,0.44,1.1,0.72,0.15,1.3,3,0,27
763,うに　粒うに　　　,17.2,5.8,15.6,83,0.14,0.65,1.4,1.32,0.07,5.4,0,0,22
764,うに　練りうに　　　,13.5,2.9,22.4,25,Tr,0.3,0.7,1.22,0.06,4.8,0,0,15
765,おきあみ　生　　　,15,3.2,0.2,180,0.15,0.26,1.9,0.5,0.09,6.2,2,0,0
766,くらげ　塩抜き　　　,5.2,0.1,Tr,0,Tr,0.01,0,0,0,0.2,0,0,0
767,しゃこ　　,19.2,1.7,0.2,180,0.26,0.13,1.2,0.3,0.06,12.9,0,0,0
768,なまこ　,4.6,0.3,0.5,Tr,0.05,0.02,0.1,0.71,0.04,2.3,0,0,0
769,このわた　　　,11.4,1.8,0.5,66,0.2,0.5,4.6,2.13,0.13,11.4,0,0,23
770,ほや　,5,0.8,0.8,Tr,0.01,0.13,0.5,0.33,0.02,3.8,3,0,0
771,かに風味かまぼこ　　　　,12.1,0.5,9.2,21,0.01,0.04,0.2,0.08,0.01,0.7,1,1,0
772,昆布巻きかまぼこ　　　　,8.9,0.5,11,6,0.03,0.08,0.4,0.05,0.01,0,Tr,Tr,0
773,す巻きかまぼこ　　　　,12,0.8,8.7,(Tr),Tr,0.01,0.5,0.06,0.01,0.5,0,1,0
774,蒸しかまぼこ　　　　,12,0.9,9.7,(Tr),Tr,0.01,0.5,0,0.01,0.3,0,2,0
775,焼き抜きかまぼこ　　　　,16.2,1,7.4,(Tr),0.05,0.08,0.7,0.04,0.02,0.1,0,2,0
776,焼き竹輪　　　　,12.2,2,13.5,(Tr),0.05,0.08,0.7,0.04,0.01,0.8,0,1,0
777,だて巻　　　　,14.6,7.5,17.6,60,0.04,0.2,0.2,0.52,0.03,0.3,0,1,0
778,つみれ　　　　,12,4.3,6.5,(Tr),0.02,0.2,4.5,0.15,0.09,2.2,0,5,0
779,なると　　　　,7.6,0.4,11.6,(Tr),Tr,0.01,0.7,0.04,Tr,0.4,0,Tr,0
780,はんぺん　　　　,9.9,1,11.4,(Tr),Tr,0.01,0.7,0.1,0.07,0.4,0,Tr,0
781,さつま揚げ　　　　,12.5,3.7,13.9,(Tr),0.05,0.1,0.5,0.04,0.02,1.2,0,1,0
782,魚肉ハム　　　　,13.4,6.7,11.1,(Tr),0.2,0.6,5,0.21,0.05,0.4,0,1.6,0
783,魚肉ソーセージ　　　　,11.5,7.2,12.6,(Tr),0.2,0.6,5,0.06,0.02,0.3,0,0.9,0
784,いのしし　肉　脂身つき　,18.8,19.8,0.5,4,0.24,0.29,5.2,1.02,0.35,1.7,1,0.4,1
785,いのぶた　肉　脂身つき　　,18.1,24.1,0.3,11,0.62,0.16,6.2,1.23,0.48,0.7,1,1.1,3
786,うさぎ　肉　赤肉,20.5,6.3,Tr,3,0.1,0.19,8.5,0.74,0.53,5.6,1,0,1
787,うし　かた　脂身つき,17.7,22.3,0.3,Tr,0.08,0.21,4.3,1,0.32,1.5,1,0,7
788,うし　かた　皮下脂肪なし,18.3,19.8,0.3,Tr,0.08,0.22,4.5,1.04,0.33,1.6,1,0,6
789,うし　かた　赤肉,20.2,12.2,0.3,0,0.09,0.24,4.9,1.14,0.37,1.7,1,0,4
790,うし　かた　脂身,4,78,0,3,0.02,0.03,1,0.24,0.06,0.5,0,0,23
791,うし　かたロース　脂身つき,13.8,37.4,0.2,3,0.06,0.17,3.2,0.9,0.18,1.1,1,0,8
792,うし　かたロース　皮下脂肪なし,14,36.5,0.2,3,0.06,0.17,3.3,0.91,0.18,1.1,1,0,8
793,うし　かたロース　赤肉,16.5,26.1,0.2,3,0.07,0.21,3.8,1.07,0.21,1.2,1,0,7
794,うし　リブロース　脂身つき,9.7,56.5,0.1,11,0.04,0.09,2.4,0.35,0.15,1.1,1,0,8
795,うし　リブロース　皮下脂肪なし,10.3,54.4,0.1,10,0.04,0.09,2.6,0.37,0.16,1.2,1,0,8
796,うし　リブロース　赤肉,14,40,0.2,7,0.05,0.13,3.5,0.5,0.23,1.5,1,0,7
797,うし　リブロース　脂身,4.2,78,0,16,0.02,0.03,1,0.15,0.05,0.7,Tr,0,10
